areaname, bookid, 开发企业名称, 开发资质证书号, 备注, 项目名称, 项目坐落, 预售房屋建筑面积, 土地使用权证号及用途, 住宅, 预售房屋栋号及层数, 商业用房, 发证时各栋已建层数, 办公用房统计, 预售房屋占用土地是否抵押, 其它, 预售款专用账户, 发证机关查询、投诉电话, 发证机关（盖章）, 有效期, 发证日期
广东省江门市商品房预售许可证, 编号:江预许字第2012092, 江门怡福房地产有限公司, 粤房开证字贰1200004, , 凤山水岸花园叠云轩15幢, 蓬江区双龙大道北侧地段, 10280.99平方米85套, 江国用（2012）第105226号；城镇混合住宅用地, 10280.99平方米85套, 凤山水岸花园叠云轩15幢, 0平方米0套, 蓬江区凤山水岸花园叠云轩15幢:0层, 0平方米0套, 否, 0平方米0套, 中国民生银行股份有限公司江门支行(4501014180001112), 0750-3167397, 江门市住房和城乡建设局, 自2012年09月20日至2015年09月20日(过期无效), 2012年09月20日
广东省江门市商品房预售许可证, 编号:江预许字第2011024, 江门市蓬江区远禾发展有限公司, 粤（江）房开证字第1201057号, , 嘉悦名都名校1号花园40、43、45幢, 蓬江区北环路以南、丰乐路以西地段, 27983.88平方米162套, 江国用（2010）第106351号；城镇混合住宅用地, 27983.88平方米162套, 嘉悦名都名校1号花园40、43、45幢, 0平方米0套, 蓬江区嘉悦名都名校1号花园40幢:0层，蓬江区嘉悦名都名校1号花园43幢:0层，蓬江区嘉悦名都名校1号花园45幢:0层, 0平方米0套, 否, 0平方米0套, 江门融和农村商业银行股份有限公司环市支行(80020000005520888)江门市区农村信用合作联社环市信用社(80), 0750-3167397, 江门市住房和城乡建设局, 自2011年04月02日至2014年11月07日(过期无效), 2011年04月02日
广东省江门市商品房预售许可证, 编号:江预许字第2011023, 江门市蓬江区远禾发展有限公司, 粤（江）房开证字第1201057号, , 嘉悦名都名校1号花园36、38、39幢, 蓬江区北环路以南、丰乐路以西地段, 24982.96平方米158套, 江国用（2010）第106351号；城镇混合住宅用地, 24982.96平方米158套, 嘉悦名都名校1号花园36、38、39幢, 0平方米0套, 蓬江区嘉悦名都名校1号花园36幢:0层，蓬江区嘉悦名都名校1号花园38幢:0层，蓬江区嘉悦名都名校1号花园39幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司杜阮支行(80020000005520094)江门市新会区农村信用合作联社杜阮信用社(68), 0750-3167397, 江门市住房和城乡建设局, 自2011年04月02日至2014年11月07日(过期无效), 2011年04月02日
广东省江门市商品房预售许可证, 编号:江预许字第2011003, 江门市蓬江区远禾发展有限公司, 粤（江）房开证字第1201057号, , 嘉悦名都名校1号花园12、13、15幢, 江门市蓬江区北环路以南、丰乐路以西地段, 23671.50平方米0套, 江国用(2009)第105193号；城镇混合住宅用地, 23671.50平方米0套, 嘉悦名都名校1号花园12、13、15幢, 0平方米0套, 蓬江区嘉悦名都名校1号花园12幢:0层，蓬江区嘉悦名都名校1号花园13幢:0层，蓬江区嘉悦名都名校1号花园15幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司杜阮支行(80020000005520094)江门市新会区农村信用合作联社杜阮信用社(68), 0750-3167397, 江门市住房和城乡建设局, 自2011年01月28日至2014年11月07日(过期无效), 2011年01月28日
广东省江门市商品房预售许可证, 编号:江预许字第2011001, 江门市蓬江区远禾发展有限公司, 粤（江）房开证字第1201057号, , 嘉悦名都名校1号花园1、2、3、5幢, 蓬江区北环路以南、丰乐路以西地段, 16871.06平方米240套, 国用2010第(109728)号；城镇混合住宅用地, 15716.76平方米240套, 嘉悦名都名校1号花园1、2、3、5幢, 1154.30平方米0套, 蓬江区惠德路9号:0层，蓬江区嘉悦名都名校1号花园1幢:0层，蓬江区嘉悦名都名校1号花园2幢:0层，蓬江区嘉悦名都名校1号花园3幢:0层，蓬江区嘉悦名都名校1号花园5幢:0层, 0平方米0套, 否, 0平方米0套, 江门融和农村商业银行股份有限公司环市支行(80020000005520888)江门市区农村信用合作联社环市信用社耙冲社(80), 0750-3167397, 江门市住房和城乡建设局, 自2011年01月06日至2014年11月07日(过期无效), 2011年01月06日
广东省江门市商品房预售许可证, 编号:江预许字第2009068, 江门珠江房地产开发有限公司, 粤（江）房开证字第1201137号, , 珠江国际新城1幢, , 5828平方米0套, ；, 0平方米0套, 珠江国际新城1幢, 5828平方米0套, , 0平方米0套, 否, 0平方米0套, 交通银行江门分行(761761001018010020114), 0750-3167397, 江门市住房和城乡建设局, 自2009年09月29日至2011年09月28日(过期无效), 2009年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第98098  (换), 江门市蓬江区正盛置业开发有限公司, 粤江(房)开证字第1200060, , 迎宾大道西32号(汴溪小区8号), , 4214.09平方米20套, 江国用（2008）第111519号；, 1774.60平方米20套, 迎宾大道西32号(汴溪小区8号), 2439.49平方米0套, , 0平方米0套, 否, 0平方米0套, 中行江门分行美景路支行江门市区农村信用合作联社(80096229640809300168589001016000031621), 0750-3167397, 江门市住房和城乡建设局, 自2009年03月05日至2010年09月05日(过期无效), 2009年03月05日
广东省江门市商品房预售许可证, 编号:江预许字第2009001, 江门市蓬江区深南房地产开发有限公司, 粤(江)房开证字第1201092号, , 迎宾大道西3号D101车库, , 4428.45平方米0套, ；, 0平方米0套, 迎宾大道西3号D101车库, 0平方米0套, , 0平方米0套, 否, 4428.45平方米0套, 江门市新会区农村信用合作联社杜阮信用社(6858918500067743344012), 0750-3167397, 江门市住房和城乡建设局, 自2009年01月06日至2010年01月06日(过期无效), 2009年01月06日
广东省江门市商品房预售许可证, 编号:江预许字第2008148, 江门市蓬江区荷塘镇房地产开发公司, 粤（江）房开证字第1201028号, , 益丽花园益和楼1幢。, 荷塘镇禾冈村木棉围, 5282.70平方米36套, ；, 5282.70平方米36套, 益丽花园益和楼1幢。, 0平方米0套, 蓬江区荷塘镇益丽花园益和楼1幢之二:0层，蓬江区荷塘镇益丽花园益和楼1幢之一:0层, 0平方米0套, 否, 0平方米0套, 荷塘农村信用社合作社(三良分社)(6858912020061768195012), 0750-3167397, 江门市住房和城乡建设局, 自2008年12月16日至2009年12月16日(过期无效), 2008年12月16日
广东省江门市商品房预售许可证, 编号:江预许字第2008124, 江门怡福房地产有限公司, 粤（江）房开证字第1201030号, , 凤山水岸花园逸湖湾21、22幢, , 1868.97平方米8套, ；, 1868.97平方米8套, 凤山水岸花园逸湖湾21、22幢, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国建设银行股份有限公司江门市分行(44001670101053003863), 0750-3167397, 江门市住房和城乡建设局, 自2008年10月08日至2009年10月08日(过期无效), 2008年10月08日
广东省江门市商品房预售许可证, 编号:江预许字第2008117, 江门市蓬江区深南房地产开发有限公司, 粤(江)房开证字第1201092号, , 迎宾大道西1号, 迎宾路与建设路交汇处, 16645.92平方米243套, 江国用（2005）第101277号；, 0平方米243套, 迎宾大道西1号, 16645.92平方米0套, 蓬江区迎宾大道西1号:0层, 0平方米0套, 否, 0平方米0套, 江门市新会区农村信用合作联社杜阮信用社(6858918500072400116012), 0750-3167397, 江门市住房和城乡建设局, 自2010年09月27日至2011年09月27日(过期无效), 2008年09月27日
广东省江门市商品房预售许可证, 编号:江预许字第2007027, 江门市东建房地产开发有限公司, 粤（江）房开证字第1201058号, , 灏景园星辉一街27号, , 269.35平方米1套, 新府国用[出2002]字第2103616号；, 269.35平方米1套, 灏景园星辉一街27号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行江门分行(800914210408094001), 0750-3167397, 江门市住房和城乡建设局, 自2007年02月06日至2008年02月06日(过期无效), 2007年02月06日
广东省江门市商品房预售许可证, 编号:江预许字第2007014, 江门市松园房地产开发有限公司, 粤（江）房开证字第1201033号, , 福泉新邨碧云轩二街1、3、5、7、9、11、13、15、17、19、21、23、25、27号, , 2667平方米14套, 新府国用(1993)字第2000574号；, 2667平方米14套, 福泉新邨碧云轩二街1、3、5、7、9、11、13、15、17、19、21、23、25、27号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 江门市区礼乐农信社(68589005016000003275), 0750-3167397, 江门市住房和城乡建设局, 自2007年01月24日至2008年01月24日(过期无效), 2007年01月24日
广东省江门市商品房预售许可证, 编号:江预许字第2007015, 江门市松园房地产开发有限公司, 粤（江）房开证字第1201033号, , 福泉新邨碧云轩二街2、6、8、10、12、16、18、20、22、26、28号, , 2310.05平方米11套, ；, 2310.05平方米11套, 福泉新邨碧云轩二街2、6、8、10、12、16、18、20、22、26、28号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 江门市区礼乐农信社(68589005016000003275), 0750-3167397, 江门市住房和城乡建设局, 自2007年01月24日至2008年01月24日(过期无效), 2007年01月24日
广东省江门市商品房预售许可证, 编号:江预许字第2006108, 江门市松园房地产开发有限公司, 粤（江）房开证字第1201033号, , 福泉新邨碧云轩三街1-3号，5-13号，15-19号, , 3269.15平方米17套, ；, 3269.15平方米17套, 福泉新邨碧云轩三街1-3号，5-13号，15-19号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 江门市区礼乐农信社(68589005016000003275), 0750-3167397, 江门市住房和城乡建设局, 自2006年11月06日至2007年11月06日(过期无效), 2006年11月06日
广东省江门市商品房预售许可证, 编号:江预许字第2006109, 江门市松园房地产开发有限公司, 粤（江）房开证字第1201033号, , 福泉新邨碧云轩五街1，3，5，7，9号, , 983.15平方米5套, ；, 983.15平方米5套, 福泉新邨碧云轩五街1，3，5，7，9号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 江门市区礼乐农信社(68589005016000003275), 0750-3167397, 江门市住房和城乡建设局, 自2006年11月06日至2007年11月06日(过期无效), 2006年11月06日
广东省江门市商品房预售许可证, 编号:江预许字第2006102, 江门市新会区乐宜居物业管理有限公司, 粤（江）房开证字第1201067号, , 杜阮镇乐宜居6幢、7幢, , 4613平方米40套, 新府国用(出2002)字第2104397号；, 3824.48平方米40套, 杜阮镇乐宜居6幢、7幢, 0平方米0套, , 0平方米0套, 否, 788.52平方米0套, 江门新城农村信用合作社(6858910730060335815012), 0750-3167397, 江门市住房和城乡建设局, 自2006年11月02日至2007年11月02日(过期无效), 2006年11月02日
广东省江门市商品房预售许可证, 编号:江预许字第2006105, 江门市新会区乐宜居物业管理有限公司, 粤（江）房开证字第1201067号, , 杜阮镇乐宜居10、11幢, , 5707.45平方米50套, ；, 4664.09平方米50套, 杜阮镇乐宜居10、11幢, 924.63平方米0套, , 0平方米0套, 否, 118.73平方米0套, 江门新城农村信用合作社(6858910730060335815012), 0750-3167397, 江门市住房和城乡建设局, 自2006年11月02日至2007年11月02日(过期无效), 2006年11月02日
广东省江门市商品房预售许可证, 编号:江预许字第2006104, 江门市新会区乐宜居物业管理有限公司, 粤（江）房开证字第1201067号, , 杜阮镇乐宜居9幢, , 3541.15平方米35套, ；, 2833.88平方米35套, 杜阮镇乐宜居9幢, 580.32平方米0套, , 0平方米0套, 否, 126.95平方米0套, 江门新城农村信用合作社(6858910730060335815012), 0750-3167397, 江门市住房和城乡建设局, 自2006年11月02日至2007年11月02日(过期无效), 2006年11月02日
广东省江门市商品房预售许可证, 编号:江预许字第2006100, 江门市新会区乐宜居物业管理有限公司, 粤（江）房开证字第1201067号, , 杜阮镇乐宜居2、3幢, , 5124.97平方米50套, ；, 4196.32平方米50套, 杜阮镇乐宜居2、3幢, 438.47平方米0套, , 0平方米0套, 否, 490.18平方米0套, 江门新城农村信用合作社(6858910730060335815012), 0750-3167397, 江门市住房和城乡建设局, 自2006年11月02日至2007年11月02日(过期无效), 2006年11月02日
广东省江门市商品房预售许可证, 编号:江预许字第2006101, 江门市新会区乐宜居物业管理有限公司, 粤（江）房开证字第1201067号, , 杜阮镇乐宜居5幢, , 2681.90平方米25套, ；, 2261.32平方米25套, 杜阮镇乐宜居5幢, 0平方米0套, , 0平方米0套, 否, 420.58平方米0套, 江门新城农村信用合作社(6858910730060335815012), 0750-3167397, 江门市住房和城乡建设局, 自2006年11月02日至2007年11月02日(过期无效), 2006年11月02日
广东省江门市商品房预售许可证, 编号:江预许字第2006106, 江门市新会区乐宜居物业管理有限公司, 粤（江）房开证字第1201067号, , 杜阮镇乐宜居12幢, , 2763.41平方米22套, ；, 2763.41平方米22套, 杜阮镇乐宜居12幢, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 江门新城农村信用合作社(6858910730060335815012), 0750-3167397, 江门市住房和城乡建设局, 自2006年11月02日至2007年11月02日(过期无效), 2006年11月02日
广东省江门市商品房预售许可证, 编号:江预许字第2006105, 江门市新会区乐宜居物业管理有限公司, 粤（江）房开证字第1201067号, , 杜阮镇乐宜居10、11幢, , 5707.45平方米50套, ；, 4664.09平方米50套, 杜阮镇乐宜居10、11幢, 924.63平方米0套, , 0平方米0套, 否, 118.73平方米0套, 江门新城农村信用合作社(6858910730060335815012), 0750-3167397, 江门市住房和城乡建设局, 自2006年11月02日至2007年11月02日(过期无效), 2006年11月02日
广东省江门市商品房预售许可证, 编号:江预许字第2006104, 江门市新会区乐宜居物业管理有限公司, 粤（江）房开证字第1201067号, , 杜阮镇乐宜居9幢, , 3541.15平方米35套, ；, 2833.88平方米35套, 杜阮镇乐宜居9幢, 580.32平方米0套, , 0平方米0套, 否, 126.95平方米0套, 江门新城农村信用合作社(6858910730060335815012), 0750-3167397, 江门市住房和城乡建设局, 自2006年11月02日至2007年11月02日(过期无效), 2006年11月02日
广东省江门市商品房预售许可证, 编号:江预许字第2006100, 江门市新会区乐宜居物业管理有限公司, 粤（江）房开证字第1201067号, , 杜阮镇乐宜居2、3幢, , 5124.97平方米50套, ；, 4196.32平方米50套, 杜阮镇乐宜居2、3幢, 438.47平方米0套, , 0平方米0套, 否, 490.18平方米0套, 江门新城农村信用合作社(6858910730060335815012), 0750-3167397, 江门市住房和城乡建设局, 自2006年11月02日至2007年11月02日(过期无效), 2006年11月02日
广东省江门市商品房预售许可证, 编号:江预许字第2006096, 江门市星汇地产发展有限公司, 粤（江）房开证字第1200006号, , 星汇花苑7幢, , 平方米0套, 无；, 0平方米0套, 星汇花苑7幢, 0平方米0套, , 0平方米0套, 否, 0平方米0套, , 0750-3167397, 江门市住房和城乡建设局, 自2006年10月12日至2007年10月12日(过期无效), 2006年10月12日
广东省江门市商品房预售许可证, 编号:江预许字第2006095, 江门市星汇地产发展有限公司, 粤（江）房开证字第1200006号, , 星汇花苑6幢, , 平方米0套, 无；, 0平方米0套, 星汇花苑6幢, 0平方米0套, , 0平方米0套, 否, 0平方米0套, , 0750-3167397, 江门市住房和城乡建设局, 自2006年10月12日至2007年10月12日(过期无效), 2006年10月12日
广东省江门市商品房预售许可证, 编号:江预许字第2006090, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景三街11号, , 473.07平方米1套, 江国用(2005)第108246号；, 473.07平方米1套, 五邑碧桂园峰景三街11号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006092, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景八街26号, , 307.54平方米1套, ；, 307.54平方米1套, 五邑碧桂园峰景八街26号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006084, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景一街3号, , 183.13平方米1套, 江国用(2005)第100535号；, 183.13平方米1套, 五邑碧桂园峰景一街3号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006091, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景六街23号, , 257.26平方米1套, ；, 257.26平方米1套, 五邑碧桂园峰景六街23号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006086, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景二街21号, , 183.13平方米1套, ；, 183.13平方米1套, 五邑碧桂园峰景二街21号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006084, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景一街11号, , 205.73平方米1套, ；, 205.73平方米1套, 五邑碧桂园峰景一街11号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006084, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景一街10号, , 473.07平方米1套, 江国用(2005)第100535 (2004)113811号；, 473.07平方米1套, 五邑碧桂园峰景一街10号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006092, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景八街12号, , 307.54平方米1套, ；, 307.54平方米1套, 五邑碧桂园峰景八街12号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006091, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景六街22号, , 257.26平方米1套, 江国用(2005)第108246 (2004)113811号；, 257.26平方米1套, 五邑碧桂园峰景六街22号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006084, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景一街19号, , 257.26平方米1套, ；, 257.26平方米1套, 五邑碧桂园峰景一街19号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006084, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景一街20号, , 191.35平方米1套, ；, 191.35平方米1套, 五邑碧桂园峰景一街20号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006092, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景八街26号, , 307.54平方米1套, ；, 307.54平方米1套, 五邑碧桂园峰景八街26号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006084, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景一街3号, , 183.13平方米1套, 江国用(2005)第100535号；, 183.13平方米1套, 五邑碧桂园峰景一街3号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006091, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景六街25号, , 191.35平方米1套, ；, 191.35平方米1套, 五邑碧桂园峰景六街25号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006090, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景三街6号, , 307.54平方米1套, ；, 307.54平方米1套, 五邑碧桂园峰景三街6号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006085, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景一街63号, , 307.54平方米1套, ；, 307.54平方米1套, 五邑碧桂园峰景一街63号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006088, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景二街100号, , 183.13平方米1套, ；, 183.13平方米1套, 五邑碧桂园峰景二街100号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006084, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景一街25号, , 307.54平方米1套, ；, 307.54平方米1套, 五邑碧桂园峰景一街25号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006084, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景一街29号, , 257.26平方米1套, ；, 257.26平方米1套, 五邑碧桂园峰景一街29号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006092, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景八街15号, , 257.26平方米1套, ；, 257.26平方米1套, 五邑碧桂园峰景八街15号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006091, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景六街19号, , 191.35平方米1套, ；, 191.35平方米1套, 五邑碧桂园峰景六街19号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006090, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景三街16号, , 431.03平方米1套, ；, 431.03平方米1套, 五邑碧桂园峰景三街16号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006091, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景六街9号, , 257.26平方米1套, ；, 257.26平方米1套, 五邑碧桂园峰景六街9号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006091, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景六街23号, , 257.26平方米1套, ；, 257.26平方米1套, 五邑碧桂园峰景六街23号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006086, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景二街21号, , 183.13平方米1套, ；, 183.13平方米1套, 五邑碧桂园峰景二街21号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006084, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景一街11号, , 205.73平方米1套, ；, 205.73平方米1套, 五邑碧桂园峰景一街11号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006084, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景一街10号, , 473.07平方米1套, 江国用(2005)第100535 (2004)113811号；, 473.07平方米1套, 五邑碧桂园峰景一街10号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
广东省江门市商品房预售许可证, 编号:江预许字第2006092, 江门市五邑碧桂园房地产开发有限公司, 粤（江）房开证字第1261045号, , 五邑碧桂园峰景八街12号, , 307.54平方米1套, ；, 307.54平方米1套, 五邑碧桂园峰景八街12号, 0平方米0套, , 0平方米0套, 否, 0平方米0套, 中国银行股份有限公司江门分行(800952515308094001), 0750-3167397, 江门市住房和城乡建设局, 自2006年09月28日至2007年09月28日(过期无效), 2006年09月28日
