areaname, bookid, 开发企业名称, 开发资质证书号, 备注, 项目名称, 项目坐落, 预售房屋建筑面积, 土地使用权证号及用途, 住宅, 预售房屋栋号及层数, 商业用房, 发证时各栋已建层数, 办公用房统计, 预售房屋占用土地是否抵押, 其它, 预售款专用账户, 发证机关查询、投诉电话, 发证机关（盖章）, 有效期, 发证日期
广东省江门市商品房预售许可证, 编号:2017014, 江门市新会华悦房地产有限公司, 91440705787927765D, POS机：897589115200159, 华悦城市花园三期23号楼, 新会区司前镇迎宾南路3号华悦城市花园4座, 7091.49平方米68套, 新国用（2015）第04823号；城镇住宅用地商服用地, 7005.30平方米67套, 4座,17;, 0平方米0套, 4座:0层，海宴镇海宴圩环镇路88号2幢1单元:0层，海宴镇海宴圩环镇路88号2幢2单元:0层，圣堂镇圣堂圩沿江路38号新圣堂广场5栋住宅楼:0层, 0平方米0套, 否, 86.19平方米1套, 江门新会农村商业银行股份有限公司司前支行(80020000010000282)江门新会农村商业银行股份有限公司司前支行(80020000010000282)江门新会农村商业银行股份有限公司司前支行(POS机：897589115200159), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年03月29日至2019年03月29日(过期无效), 2017年03月29日
广东省江门市商品房预售许可证, 编号:2017013, 江门市新会华悦房地产有限公司, 91440705787927765D, POS机：897589115200159, 华悦城市花园三期24号楼, 新会区司前镇迎宾南路3号华悦城市花园3座, 8335.77平方米84套, 新国用（2015）第04823号；城镇住宅用地商服用地, 8248.42平方米83套, 3座,17;, 0平方米0套, 3座:0层，恩平市良西镇泉都大道东1号恒大泉都海泉三街476栋:0层，恩平市良西镇泉都大道东1号恒大泉都海泉三街477栋:0层，恩平市良西镇泉都大道东1号恒大泉都海泉三街492栋:0层，恩平市良西镇泉都大道东1号恒大泉都海泉三街493栋:0层，恩平市良西镇泉都大道东1号恒大泉都海泉三街494栋:0层，恩平市良西镇泉都大道东1号恒大泉都海泉三街495栋:0层，恩平市良西镇泉都大道东1号恒大泉都海泉三街496栋:0层，恩平市良西镇泉都大道东1号恒大泉都海泉四街478栋:0层，恩平市良西镇泉都大道东1号恒大泉都海泉四街479栋:0层，恩平市良西镇泉都大道东1号恒大泉都海泉四街480栋:0层，恩平市良西镇泉都大道东1号恒大泉都海泉四街481栋:0层，恩平市良西镇泉都大道东1号恒大泉都海泉四街507栋:0层，恩平市良西镇泉都大道东1号恒大泉都海泉四街508栋:0层，恩平市良西镇泉都大道东1号恒大泉都海泉四街509栋:0层，台城凤凰大道63号骏景湾豪庭15幢:0层, 0平方米0套, 否, 87.35平方米1套, 江门新会农村商业银行股份有限公司司前支行(80020000010000282)江门新会农村商业银行股份有限公司司前支行(POS机：897589115200159), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年03月29日至2019年03月29日(过期无效), 2017年03月29日
广东省江门市商品房预售许可证, 编号:2017012, 江门市新会区大泽碧桂园房地产开发有限公司, 91440705586359079C, pos机号：898441115200130, 大泽碧桂园山湖 湾二区二期4号楼（8座）, 新会区大泽镇碧桂园, 8855.93平方米118套, 新国用（2011）第04373号；城镇住宅用地商服用地, 8855.93平方米118套, 8座,20;, 0平方米0套, 8座:0层，恩平市良西镇良西圩泉都大道东1号月泉街13幢:0层，恩平市良西镇良西圩泉都大道东1号月泉街14幢:0层，台城环市中路38号沃华·中环广场18号楼:0层, 0平方米0套, 否, 0平方米0套, 1(898441115200130)交通银行股份有限公司江门新会支行(761761161018800007926), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年03月17日至2018年03月17日(过期无效), 2017年03月17日
广东省江门市商品房预售许可证, 编号:2017011, 江门博富房地产投资有限公司, 914407053150046552, POS机：113440715200025, 博富·南湖壹号-18#栋, 会城今洲路22号南湖壹号花园20座, 11315.84平方米115套, 新国用（2015）第00088号；城镇住宅用地、商服用地, 11315.84平方米115套, 20座,30;, 0平方米0套, 20座:0层，东成镇泉林万亩山湖迎宾路1号悦湖湾2栋:0层，开平市水口镇石龙东路18号绿苑山庄7区:0层，台城凤凰大道63号骏景湾豪庭商业楼7号:0层, 0平方米0套, 否, 0平方米0套, 中国农业银行股份有限公司江门新会支行(44380001040024018)中国农业银行股份有限公司江门新会支行(POS机：113440715200025), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年03月10日至2019年03月10日(过期无效), 2017年03月10日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2017009, 江门博富房地产投资有限公司, 914407053150046552, POS机：102440715200229, 博富·南湖壹号-11#栋, 会城今洲路22号南湖壹号花园17座, 13151.57平方米118套, 新国用（2015）第00088号；城镇住宅用地商服用地, 13151.57平方米118套, 17座,30;, 0平方米0套, 17座:0层，恩平市大槐镇圩镇联谊路43号汇银春天家园1、2幢:0层，开平市水口镇石龙东路18号绿苑山庄7区负一层:0层，台城台山碧桂园钻石湾豪苑二街10号:0层，台城台山碧桂园钻石湾豪苑二街11号:0层，台城台山碧桂园钻石湾豪苑二街12号:0层，台城台山碧桂园钻石湾豪苑二街13号:0层，台城台山碧桂园钻石湾豪苑二街16号:0层，台城台山碧桂园钻石湾豪苑二街18号:0层，台城台山碧桂园钻石湾豪苑二街19号:0层，台城台山碧桂园钻石湾豪苑二街1号:0层，台城台山碧桂园钻石湾豪苑二街20号:0层，台城台山碧桂园钻石湾豪苑二街21号:0层，台城台山碧桂园钻石湾豪苑二街22号:0层，台城台山碧桂园钻石湾豪苑二街23号:0层，台城台山碧桂园钻石湾豪苑二街26号:0层，台城台山碧桂园钻石湾豪苑二街28号:0层，台城台山碧桂园钻石湾豪苑二街29号:0层，台城台山碧桂园钻石湾豪苑二街2号:0层，台城台山碧桂园钻石湾豪苑二街30号:0层，台城台山碧桂园钻石湾豪苑二街31号:0层，台城台山碧桂园钻石湾豪苑二街32号:0层，台城台山碧桂园钻石湾豪苑二街33号:0层，台城台山碧桂园钻石湾豪苑二街36号:0层，台城台山碧桂园钻石湾豪苑二街39号:0层，台城台山碧桂园钻石湾豪苑二街3号:0层，台城台山碧桂园钻石湾豪苑二街61号:0层，台城台山碧桂园钻石湾豪苑二街63号:0层，台城台山碧桂园钻石湾豪苑二街6号:0层，台城台山碧桂园钻石湾豪苑二街8号:0层，台城台山碧桂园钻石湾豪苑二街9号:0层, 0平方米0套, 否, 0平方米0套, 中国工商银行股份有限公司江门新会第二支行(2012003919024599241)中国工商银行股份有限公司江门新会第二支行(POS机：102440715200229), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年01月20日至2018年01月20日(过期无效), 2017年01月20日
广东省江门市商品房预售许可证, 编号:2017007, 江门市新会区大泽碧桂园房地产开发有限公司, 91440705586359079C, pos机号：898441115200130, 大泽碧桂园山湖湾二区二期5号楼, 大泽碧桂园水云天一街1座, 7173.07平方米78套, 新国用（2011）第04372号；城镇住宅用地商服用地, 7173.07平方米78套, 1座,20;, 0平方米0套, 1座:0层，开平市水口镇石龙东路18号绿苑山庄7区二层:0层，良西镇泉都大道东1号恒大泉都月泉街11幢:0层，良西镇泉都大道东1号恒大泉都月泉街12幢:0层，台城凤凰大道碧华园5号:0层, 0平方米0套, 否, 0平方米0套, 1(1)交通银行股份有限公司江门新会支行(761761161018800007926)交通银行股份有限公司江门新会支行(pos机号：898441115200130), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年01月20日至2018年01月20日(过期无效), 2017年01月20日
广东省江门市商品房预售许可证, 编号:2017008, 江门市新会区友翔物业发展有限公司, 91440705749196826G, POS机：104440715209053, 雍翠小苑3#楼, 会城冈州大道西8号雍翠小苑7座, 3237.91平方米44套, 新国用(2015)第04357号；城镇住宅用地, 3237.91平方米44套, 7座,11;, 0平方米0套, 7座:0层，开平市水口镇石龙东路18号绿苑山庄7区首层:0层，圣堂镇圣堂圩沿江路38号新圣堂广场3号楼:0层，圣堂镇圣堂圩沿江路38号新圣堂广场市场:0层，台城沙岗湖路东方华成苑2座1梯:0层，台城沙岗湖路东方华成苑2座2梯:0层, 0平方米0套, 否, 0平方米0套, 1(104440715209053)中国银行股份有限公司江门冈州支行(657468273298), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年01月20日至2018年01月20日(过期无效), 2017年01月20日
广东省江门市商品房预售许可证, 编号:2017006, 江门市新会华悦房地产有限公司, 91440705787927765D, POS机：897589115200153, 华悦城市花园三期25号楼, 江门市新会区司前镇迎宾南路3号, 8253.08平方米83套, 新国用（2015）第04823号；城镇住宅用地商服用地, 8253.08平方米83套, 2座,17;, 0平方米0套, 2座:0层，良西镇良西圩泉都大道东1号恒大泉都海泉二街43、44号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉二街45、46号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉二街47、48号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉二街49、50号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉二街51、52号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉二街53、54号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉二街55、56号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉二街57、58号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉一街29、30号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉一街31、32号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉一街33、34号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉一街35、36号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉一街37、38号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉一街39、40号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉一街41、42号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉一街43、44号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉一街45、46号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉一街47、48号:0层，龙塘东路1号1区:0层，台城凤凰大道碧华园3号:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司司前支行(80020000009832544)江门新会农村商业银行股份有限公司司前支行(POS机：897589115200153), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年01月19日至2019年07月19日(过期无效), 2017年01月19日
广东省江门市商品房预售许可证, 编号:2017005, 江门市新会华悦房地产有限公司, 91440705787927765D, POS机：897589115200153, 华悦城市花园三期26号楼, 江门市新会区司前镇迎宾南路3号, 6774.03平方米67套, 新国用（2015）第04823号；城镇住宅用地商服用地, 6774.03平方米67套, 1座,17;, 0平方米0套, 1座:0层，恩城龙泉路22号南湾半岛18幢:0层，台城凤凰大道碧华园2号:0层，新兴路12号骏景湾豪庭22幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司司前支行(80020000009832544)江门新会农村商业银行股份有限公司司前支行(POS机：897589115200153), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年01月19日至2019年07月19日(过期无效), 2017年01月19日
广东省江门市商品房预售许可证, 编号:2017004, 江门市伟宁房地产开发有限公司, 91440700734130269Q, POS机特约商户代码为897589115200128, 江会时代城改扩建工程（2座）, 会城侨光北路15号时代世家2座, 13385.59平方米130套, 新国用（2005）第00426号  新国用（2006）第00775号；城镇混合住宅用地, 13385.59平方米130套, 2座,30;, 0平方米0套, 2座:0层，大槐镇圩镇联谊路43号汇银春天家园1、2幢:0层，台城凤凰大道碧华园1号:0层，新兴路12号骏景湾豪庭21幢:0层, 0平方米0套, 否, 0平方米0套, 1(897589115200128)江门新会农村商业银行股份有限公司会城支行(80020000009406796), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年01月19日至2019年01月19日(过期无效), 2017年01月18日
广东省江门市商品房预售许可证, 编号:2017003, 江门市时代名车城有限公司, 91440705759246284C, POS机特约商户代码为897589155110006, 江会时代城改扩建工程（1座）, 会城侨光北路15号时代世家1座, 13417平方米130套, 新国用(2006)第00775号/新国用（2005）第00426号；城镇混合住宅用地, 13417平方米130套, 1座,30;, 0平方米0套, 1座:0层，开平市水口镇光华路26号5幢:0层，良西镇良西圩泉都大道东1号恒大泉都海泉二街37、38号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉二街39、40号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉二街41、42号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉街1、2号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉街3、4号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉街5、6号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉街7、8号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉街9、10号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉一街23、24号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉一街25、26号:0层，良西镇良西圩泉都大道东1号恒大泉都海泉一街27、28号:0层，台城舜德路152号金田花园7座:0层, 0平方米0套, 否, 0平方米0套, 1(897589155110006)江门新会农村商业银行股份有限公司会城支行(80020000009406435), 0750-6607610, 江门市新会区住房和城乡建设局, 自2017年01月19日至2019年01月19日(过期无效), 2017年01月18日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2016147, 江门市金碧房地产开发有限公司, 91440705555560458D, POS机：897589115200134, 金碧丽江.傲城3栋, 大鳌镇圩镇区新鳌西路68号3座, 12422.91平方米101套, 新国用（2010）第02100号；城镇住宅用地商服用地, 12422.91平方米101套, 3座,18;, 0平方米0套, 3座:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司大鳌支行(80020000009478116)江门新会农村商业银行股份有限公司大鳌支行(POS机：897589115200134), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年12月30日至2018年12月30日(过期无效), 2016年12月30日
广东省江门市商品房预售许可证, 编号:2016143, 江门市新会区凤凰碧桂园房地产开发有限公司, 91440705MA4UHKGT88, POS机：898441115200180, 新会碧桂园七期10号楼, 会城葵城一路41号新会碧桂园三街6座, 10045.40平方米60套, 新国用（2015）第05874号；城镇住宅用地商服用地, 10045.40平方米60套, 6座,30;, 0平方米0套, 6座:0层, 0平方米0套, 否, 0平方米0套, 11111111(111111111)中国银行股份有限公司江门冈州支行营业部(680868150017)中国银行股份有限公司江门冈州支行营业部(POS机：898441115200180), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年12月24日至2017年12月24日(过期无效), 2016年12月24日
广东省江门市商品房预售许可证, 编号:2016145, 江门市新会区凤凰碧桂园房地产开发有限公司, 91440705MA4UHKGT88, POS机：898441115200181, 新会碧桂园七期14号楼(8座), 会城葵城一路41号新会碧桂园三街8座, 14413.34平方米120套, 新国用（2015）第05874号；城镇住宅用地商服用地, 14413.34平方米120套, 8座,30;, 0平方米0套, 8座:0层, 0平方米0套, 否, 0平方米0套, 111111111(1111111111)中国民生银行股份有限公司江门支行(698916568)中国民生银行股份有限公司江门支行(POS机：898441115200181), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年12月24日至2017年12月24日(过期无效), 2016年12月24日
广东省江门市商品房预售许可证, 编号:2016144, 江门市新会区凤凰碧桂园房地产开发有限公司, 91440705MA4UHKGT88, POS机：898441115200181;, 新会碧桂园七期14号楼(7座), 会城葵城一路41号新会碧桂园三街7座, 14413.34平方米120套, 新国用（2015）第05874号；城镇住宅用地商服用地, 14413.34平方米120套, 7座,30;, 0平方米0套, 7座:0层, 0平方米0套, 否, 0平方米0套, 111111111111(111111111)中国民生银行股份有限公司江门支行(698916568)中国民生银行股份有限公司江门支行(POS机：898441115200181), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年12月24日至2017年12月24日(过期无效), 2016年12月24日
广东省江门市商品房预售许可证, 编号:2016142, 江门市汇联地产有限公司, 91440705096159584E, pos机：897589115200137, 城市名庭8座住宅, 会城大道23号城市名庭, 11201.71平方米113套, 新国用(2015)第01912号；城镇住宅用地商服用地, 11188.06平方米112套, 19座,28;, 0平方米0套, 19座:0层, 0平方米0套, 否, 13.65平方米1套, 江门新会农村商业银行股份有限公司环城支行(80020000008300439)农村商业银行股份有限公司(pos机：897589115200137), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年12月23日至2018年12月23日(过期无效), 2016年12月23日
广东省江门市商品房预售许可证, 编号:2016138, 江门市浩之华房地产开发有限公司, 91440705568208859F, POS机：897589115200140, 新会金泽世家项目1#楼, 大泽镇润泽北路2号金泽世家1座, 7216.91平方米73套, 新国用（2013）第03907号；城镇住宅用地商服用地, 6431.80平方米60套, 1座,11;, 0平方米0套, 大泽镇润泽北路2号金泽世家1座:0层, 0平方米0套, 否, 785.11平方米13套, 江门新会农村商业银行股份有限公司大泽支行(80020000009648942)江门新会农村商业银行股份有限公司大泽支行(POS机：897589115200140), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年12月09日至2018年12月09日(过期无效), 2016年12月09日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2016141, 江门博富房地产投资有限公司, 914407053150046552, POS机号：113440715200025, 博富·南湖壹号12#, 会城今洲路22号南湖壹号花园16座, 13234.18平方米119套, 新国用（2015）第00088号 ；城镇住宅用地商服用地, 13234.18平方米119套, 16座,30;, 0平方米0套, 16座:0层, 0平方米0套, 否, 0平方米0套, 中国农业银行股份有限公司江门新会支行(44380001040024018)中国农业银行股份有限公司江门新会支行(POS机号：113440715200025), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年12月20日至2017年12月20日(过期无效), 2016年12月07日
广东省江门市商品房预售许可证, 编号:2016136, 江门市新会区凤凰碧桂园房地产开发有限公司, 91440705MA4UHKGT88, POS机：898441115200113, 新会碧桂园七期9号楼, 会城葵城一路41号新会碧桂园二街7座, 9977.98平方米59套, 新国用（2015）第05874号；城镇住宅用地商服用地, 9977.98平方米59套, 7座,30;, 0平方米0套, 7座:0层, 0平方米0套, 否, 0平方米0套, 1111111(11111111)中国工商银行股份有限公司江门新会支行　(2012003819024145020)中国工商银行股份有限公司江门新会支行　(POS机：898441115200113), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年12月05日至2017年12月05日(过期无效), 2016年12月05日
广东省江门市商品房预售许可证, 编号:2016135, 江门市新会区凤凰碧桂园房地产开发有限公司, 91440705MA4UHKGT88, POS机：898441115200110;, 新会碧桂园七期8号楼, 会城葵城一路41号新会碧桂园二街1座, 10045.40平方米60套, 新国用（2015）第05874号；城镇住宅用地商服用地, 10045.40平方米60套, 1座,30;, 0平方米0套, 1座:0层, 0平方米0套, 否, 0平方米0套, 111111111(1111111)中国民生银行股份有限公司江门支行(697218239　)中国民生银行股份有限公司江门支行(POS机：898441115200110), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年12月05日至2017年12月05日(过期无效), 2016年12月05日
广东省江门市商品房预售许可证, 编号:2016132, 江门博富房地产投资有限公司, 914407053150046552, POS机102440715200229, 博富·南湖壹号8#, 会城今洲路22号南湖壹号花园9座, 11578.41平方米119套, 新国用（2015）第00088号；城镇住宅用地商服用地, 11578.41平方米119套, 9座,30;, 0平方米0套, 9座:0层, 0平方米0套, 否, 0平方米0套, 1(102440715200229)中国工商银行股份有限公司江门新会第二支行(2012003919024599241)中国建设银行股份有限公司江门会城支行(44050167066900000140), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年12月02日至2017年12月02日(过期无效), 2016年12月02日
广东省江门市商品房预售许可证, 编号:2016131, 江门市日盈不锈钢材料厂有限公司, 91440700728780513Y, POS机105589015205119, 翠林轩3#楼（十六层）, 会城潮江路29号翠林轩3座, 5634.39平方米61套, 新国用（2013）第02386号；城镇住宅用地商服用地, 5620.92平方米60套, 3座,16;, 0平方米0套, 3座:0层, 0平方米0套, 否, 13.47平方米1套, 中国建设银行股份有限公司新会支行(44050167060300000060)中国建设银行股份有限公司新会支行(POS机105589015205119), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年11月30日至2017年11月30日(过期无效), 2016年12月02日
广东省江门市商品房预售许可证, 编号:2016133, 江门博富房地产投资有限公司, 914407053150046552, POS机897589115200135, 博富·南湖壹号7#, 会城今洲路22号南湖壹号花园10座, 9972.23平方米107套, 新国用（2015）第00088号  ；城镇住宅用地商服用地, 9972.23平方米107套, 10座,27;, 0平方米0套, 10座:0层, 0平方米0套, 否, 0平方米0套, 1(897589115200135)江门新会农村商业银行股份有限公司营业部(80020000009595363), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年12月02日至2017年12月02日(过期无效), 2016年12月02日
广东省江门市商品房预售许可证, 编号:2016134, 江门博富房地产投资有限公司, 914407053150046552, POS机105440715205120, 博富·南湖壹号6#, 会城今洲路22号南湖壹号花园11座, 10416.88平方米107套, 新国用（2015）第00088号；城镇住宅用地商服用地, 10416.88平方米107套, 11座,27;, 0平方米0套, 11座:0层, 0平方米0套, 否, 0平方米0套, 1(105440715205120)中国建设银行股份有限公司江门会城支行(44050167066900000140), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年12月02日至2017年12月02日(过期无效), 2016年12月02日
广东省江门市商品房预售许可证, 编号:2016131, 江门市日盈不锈钢材料厂有限公司, 91440700728780513Y, POS机105589015205119, 翠林轩3#楼（十六层）, 会城潮江路29号翠林轩3座, 5634.39平方米61套, 新国用（2013）第02386号；城镇住宅用地商服用地, 5620.92平方米60套, 3座,16;, 0平方米0套, 3座:0层, 0平方米0套, 否, 13.47平方米1套, 中国建设银行股份有限公司新会支行(44050167060300000060)中国建设银行股份有限公司新会支行(POS机105589015205119), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年11月30日至2017年11月30日(过期无效), 2016年12月02日
广东省江门市商品房预售许可证, 编号:2016129, 江门市日盈不锈钢材料厂有限公司, 91440700728780513Y, POS机201250720288, 翠林轩1#楼（十七层）, 会城潮江路29号翠林轩1座, 5959.19平方米64套, 新国用（2013）第02386号；城镇住宅用地商服用地, 5884.47平方米62套, 1座,17;, 0平方米0套, 1座:0层, 0平方米0套, 否, 74.72平方米2套, 中国工商银行股份有限公司江门南隅支行(2012061519024511217)中国工商银行股份有限公司江门南隅支行(POS机201250720288), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年11月30日至2017年11月30日(过期无效), 2016年11月30日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
广东省江门市商品房预售许可证, 编号:2016127, 江门市新会区工业胶丝厂有限公司, 91440705734995270D, POS机：897589115200131, 蓝山秀苑3#楼, 江门市新会区会城振兴二路51号, 7372.48平方米61套, 新国用（2014）第02822号；城镇住宅用地商服用地, 7015.59平方米58套, 3座,12;, 0平方米0套, 3座:0层，开平市三埠街道办事处祥龙南路50号8幢:0层, 0平方米0套, 否, 356.89平方米3套, 江门新会农村商业银行股份有限公司营业部(80020000009271836)江门新会农村商业银行股份有限公司营业部(POS机：897589115200131), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年11月22日至2018年11月22日(过期无效), 2016年11月23日
广东省江门市商品房预售许可证, 编号:2016126, 江门市新会区工业胶丝厂有限公司, 91440705734995270D, POS机897589115200130, 蓝山秀苑2#楼, 江门市新会区会城振兴二路51号, 7121.54平方米65套, 新国用（2014）第02822号；城镇住宅用地商服用地, 6964.86平方米62套, 2座,12;, 0平方米0套, 2座:0层，开平市三埠街道办事处新兴路12号骏景湾豪庭8幢:0层, 0平方米0套, 否, 156.68平方米3套, 江门新会农村商业银行股份有限公司(80020000009271632)江门新会农村商业银行股份有限公司营业部(80020000009271632)江门新会农村商业银行股份有限公司营业部(POS机897589115200130), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年11月22日至2018年11月22日(过期无效), 2016年11月23日
广东省江门市商品房预售许可证, 编号:2016125, 江门市新会区工业胶丝厂有限公司, 91440705734995270D, POS机897589115200132, 蓝山秀苑1#楼, 江门市新会区会城振兴二路51号, 6512.53平方米60套, 新国用（2014）第02822号；城镇住宅用地商服用地, 6512.53平方米60套, 1座,12;, 0平方米0套, 1座:0层，开平市三埠街道办事处新兴路12号骏景湾豪庭7幢:0层, 0平方米0套, 否, 0平方米0套, 江门新会农村商业银行股份有限公司营业部(80020000009271064)江门新会农村商业银行股份有限公司营业部(POS机897589115200132), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年11月22日至2018年11月22日(过期无效), 2016年11月23日
广东省江门市商品房预售许可证, 编号:2016124, 江门市新会区凤凰碧桂园房地产开发有限公司, 91440705MA4UHKGT88, POS机：898441115200113, 新会碧桂园七期12号楼(6座), 会城葵城一路41号新会碧桂园二街6座, 4988.69平方米36套, 新国用（2015）第05874号；城镇住宅用地商服用地, 4988.69平方米36套, 6座,18;, 0平方米0套, 6座:0层, 0平方米0套, 否, 0平方米0套, 11111(1111)中国工商银行股份有限公司江门新会支行(2012003819024145020)中国工商银行股份有限公司江门新会支行(POS机：898441115200113), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年11月22日至2017年11月22日(过期无效), 2016年11月22日
广东省江门市商品房预售许可证, 编号:2016123, 江门市新会区凤凰碧桂园房地产开发有限公司, 91440705MA4UHKGT88, POS机：898441115200113, 新会碧桂园七期12号楼(5座), 会城葵城一路41号新会碧桂园二街5座, 4988.69平方米36套, 新国用（2015）第05874号；城镇住宅用地商服用地, 4988.69平方米36套, 5座,18;, 0平方米0套, 5座:0层, 0平方米0套, 否, 0平方米0套, 1(898441115200113)1111(1111)中国工商银行股份有限公司江门新会支行(2012003819024145020), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年11月22日至2017年11月22日(过期无效), 2016年11月22日
广东省江门市商品房预售许可证, 编号:2016122, 江门市新会区凤凰碧桂园房地产开发有限公司, 91440705MA4UHKGT88, POS机：898441115200111, 新会碧桂园七期13号楼(9座), 会城葵城一路41号新会碧桂园二街9座, 4988.69平方米36套, 新国用（2015）第05874号；城镇住宅用地商服用地, 4988.69平方米36套, 9座,18;, 0平方米0套, 9座:0层, 0平方米0套, 否, 0平方米0套, 中国农业银行股份有限公司江门新会侨兴支行(44384201040004368)中国农业银行股份有限公司江门新会侨兴支行(POS机：898441115200111), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年11月15日至2017年11月15日(过期无效), 2016年11月15日
广东省江门市商品房预售许可证, 编号:2016121, 江门市新会区凤凰碧桂园房地产开发有限公司, 91440705MA4UHKGT88, POS机：898441115200111, 新会碧桂园七期13号楼(8座), 会城葵城一路41号新会碧桂园二街8座, 4988.69平方米36套, 新国用（2015）第05874号；城镇住宅用地商服用地, 4988.69平方米36套, 8座,18;, 0平方米0套, 8座:0层, 0平方米0套, 否, 0平方米0套, 1(898441115200111)中国农业银行股份有限公司江门新会侨兴支行(44384201040004368), 0750-6607610, 江门市新会区住房和城乡建设局, 自2016年11月15日至2017年11月15日(过期无效), 2016年11月15日
广东省江门市商品房预售许可证, 编号:, , , , , , 平方米0套, ；, 平方米套, , 平方米套, , 平方米套, , 平方米套, , 0750-6607610, , 自至(过期无效), 
